shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S24012,3.44727361,-76.48413306,26,9788
S24012,3.44380222,-76.48254306,27,10539
S24013,3.44380222,-76.48254306,0,0
S24013,3.4481925,-76.48325167,1,621
S24013,3.45140333,-76.48273139,2,955
S24013,3.45410333,-76.48254667,3,1410
S24013,3.45229556,-76.48680556,4,2101
S24013,3.45272917,-76.489745,5,2430
S24013,3.45185333,-76.49298333,6,2865
S24013,3.449795,-76.49346194,7,3099
S24013,3.44777417,-76.49429833,8,3385
S24013,3.448225,-76.496655,9,3651
S24013,3.44849333,-76.49944333,10,3961
S24013,3.448825,-76.50235833,11,4281
S24013,3.44909972,-76.50412833,12,4556
S24013,3.45211278,-76.50490611,13,4918
S24013,3.45373667,-76.50722,14,5265
S24013,3.45413611,-76.5103225,15,5614
S24013,3.45367917,-76.51542306,16,6186
S24013,3.45332861,-76.51712278,17,6379
S24013,3.452715,-76.519765,18,6680
S24013,3.45166056,-76.52341833,19,7165
S24013,3.450215,-76.52799333,20,7628
S24013,3.4541,-76.52995,21,8141
S24022,3.44371222,-76.48273083,0,0
S24022,3.44531167,-76.48706667,1,1358
S24022,3.4457525,-76.48936889,2,1830
S24022,3.44737028,-76.48864917,3,2107
S24022,3.44981556,-76.48764694,4,2400
S24022,3.45483722,-76.48501694,5,3030
S24022,3.45795778,-76.48313194,6,3441
S24022,3.46116833,-76.48277472,7,3806
S24022,3.46375333,-76.48342667,8,4102
S24022,3.46723167,-76.48452167,9,4497
S24022,3.4694625,-76.48532528,10,4760
S24022,3.47255917,-76.48753722,11,5637
S24022,3.472095,-76.48938667,12,5851
S24022,3.47155,-76.491085,13,6065
S24022,3.47096,-76.49318167,14,6293
S24022,3.47035333,-76.49521167,15,6545
S24022,3.46936333,-76.49829167,16,6921
S24022,3.46866167,-76.500565,17,7177
S24022,3.46607667,-76.50157333,18,7681
S24022,3.46471,-76.50127444,19,7841
S24022,3.46244667,-76.50204,20,8142
S24022,3.4614525,-76.50512889,21,8502
S24022,3.46075333,-76.50768,22,8795
S24022,3.459725,-76.510865,23,9114
S24022,3.45899,-76.51305667,24,9440
S24022,3.45719667,-76.51288,25,9679
S24022,3.45514833,-76.51222333,26,9918
S24022,3.45367917,-76.51542306,27,10341
S24022,3.45332861,-76.51712278,28,10534
S24022,3.452715,-76.519765,29,10835
S24022,3.45166056,-76.52341833,30,11320
S24022,3.450215,-76.52799333,31,11783
S24022,3.45491333,-76.53029,32,12365
S240213,3.47255917,-76.48753722,0,0
S240213,3.472095,-76.48938667,1,214
S240213,3.47155,-76.491085,2,428
S240213,3.47096,-76.49318167,3,656
S240213,3.47035333,-76.49521167,4,908
S240213,3.46936333,-76.49829167,5,1284
S240213,3.46866167,-76.500565,6,1540
S240213,3.46607667,-76.50157333,7,2044
S240213,3.46471,-76.50127444,8,2204
S240213,3.46244667,-76.50204,9,2505
S240213,3.4614525,-76.50512889,10,2865
S240213,3.46075333,-76.50768,11,3158
S240213,3.459725,-76.510865,12,3477
S240213,3.45899,-76.51305667,13,3803
S240213,3.45719667,-76.51288,14,4042
S240213,3.45514833,-76.51222333,15,4281
S240213,3.45367917,-76.51542306,16,4704
S240213,3.45332861,-76.51712278,17,4897
S240213,3.452715,-76.519765,18,5198
S240213,3.45166056,-76.52341833,19,5683
S240213,3.450215,-76.52799333,20,6146
S240213,3.45491333,-76.53029,21,6728
S240215,3.47225139,-76.48701694,0,0
S240215,3.46907833,-76.485985,1,372
S240215,3.46683833,-76.48526833,2,626
S240215,3.46336,-76.48293167,3,1158
S240215,3.46414833,-76.480605,4,1436
S240215,3.46074667,-76.48093167,5,1869
S240215,3.45705,-76.48186833,6,2279
S240215,3.45410333,-76.48254667,7,2615
S240215,3.4515,-76.4831,8,2897
S240215,3.44727361,-76.48413306,9,3353
S240215,3.44371222,-76.48273083,10,4104
S24023,3.45491333,-76.53029,0,0
S24023,3.453235,-76.53150333,1,498
S24023,3.45299639,-76.52896472,2,949
S24023,3.45454333,-76.5257,3,1311
S24023,3.45518389,-76.52421972,4,1542
S24023,3.456755,-76.520755,5,1919
S24023,3.457585,-76.517575,6,2277
S24023,3.458485,-76.514305,7,2647
S24023,3.45896,-76.51286167,8,2869
S24023,3.45968,-76.51056,9,3162
S24023,3.46084556,-76.506795,10,3599
S24023,3.46183333,-76.50351778,11,3984
S24023,3.4632825,-76.50062722,12,4529
S24023,3.46604833,-76.50126167,13,4837
S24023,3.46738861,-76.50164583,14,4994
S24023,3.46848,-76.500605,15,5265
S24023,3.46934667,-76.49764833,16,5528
S24023,3.47009,-76.495345,17,5807
S24023,3.47086333,-76.49293667,18,6093
S24023,3.47160167,-76.49057833,19,6359
S24023,3.472125,-76.48882167,20,6569
S24023,3.47225139,-76.48701694,21,6769
S24023,3.46907833,-76.485985,22,7141
S24023,3.46683833,-76.48526833,23,7395
S24023,3.46336,-76.48293167,24,7927
S24023,3.46414833,-76.480605,25,8205
S24023,3.46074667,-76.48093167,26,8638
S24023,3.45705,-76.48186833,27,9048
S24023,3.45410333,-76.48254667,28,9384
S24023,3.4515,-76.4831,29,9666
S24023,3.44727361,-76.48413306,30,10122
S24023,3.44371222,-76.48273083,31,10873
S24714,3.44387611,-76.48310333,0,0
S24714,3.44516389,-76.48377361,1,208
S24714,3.44367889,-76.48438194,2,594
S24714,3.44085833,-76.484395,3,888
S24714,3.43787139,-76.48430444,4,1214
S24714,3.43334167,-76.48423361,5,1718
S24714,3.43151528,-76.48414444,6,1921
S24714,3.42972667,-76.484055,7,2120
S24714,3.42679972,-76.48467611,8,2451
S24714,3.42337333,-76.48610861,9,2784
S24714,3.420075,-76.48648528,10,3153
S24714,3.41719806,-76.48680833,11,3479
S24714,3.41533861,-76.48863167,12,3770
S24714,3.41212917,-76.49201083,13,4284
S24714,3.41045222,-76.49368944,14,4562
S24714,3.40920667,-76.49489861,15,4785
S24714,3.40828194,-76.49735417,16,5051
S24714,3.41003417,-76.49902528,17,5219
S24714,3.41299694,-76.50193806,18,5715
S24714,3.41543139,-76.50421583,19,6085
S24714,3.41731944,-76.50596917,20,6371
S24714,3.41871083,-76.50732778,21,6587
S24714,3.42001083,-76.50895222,22,6824
S24714,3.41983806,-76.51201917,23,7221
S24714,3.41968667,-76.51464139,24,7343
S24714,3.41944722,-76.51843639,25,7765
S24714,3.41937389,-76.51996306,26,7950
S24714,3.419085,-76.52273333,27,8244
S24714,3.41873,-76.524625,28,8453
S24714,3.41838861,-76.5263325,29,8646
S24714,3.41900611,-76.5297575,30,9044
S24714,3.4204575,-76.53418306,31,9561
S24714,3.42129306,-76.53751556,32,9942
S24714,3.42188333,-76.540415,33,10263
S24714,3.42248528,-76.5425575,34,10604
S24714,3.42378833,-76.545115,35,10820
S24714,3.423135,-76.547205,36,11159
S24714,3.41527167,-76.54840167,37,12199
S24712,3.40828194,-76.49735417,0,0
S24712,3.41003417,-76.49902528,1,168
S24712,3.41299694,-76.50193806,2,664
S24712,3.41543139,-76.50421583,3,1034
S24712,3.41731944,-76.50596917,4,1320
S24712,3.41871083,-76.50732778,5,1536
S24712,3.42001083,-76.50895222,6,1773
S24712,3.41983806,-76.51201917,7,2170
S24712,3.41968667,-76.51464139,8,2292
S24712,3.41944722,-76.51843639,9,2714
S24712,3.41937389,-76.51996306,10,2899
S24712,3.419085,-76.52273333,11,3193
S24712,3.41873,-76.524625,12,3402
S24712,3.41838861,-76.5263325,13,3595
S24712,3.41900611,-76.5297575,14,3993
S24712,3.4204575,-76.53418306,15,4510
S24712,3.42129306,-76.53751556,16,4891
S24712,3.42188333,-76.540415,17,5212
S24712,3.42248528,-76.5425575,18,5553
S24712,3.42378833,-76.545115,19,5769
S24712,3.423135,-76.547205,20,6108
S24712,3.41527167,-76.54840167,21,7148
S247124,3.41305278,-76.52133806,0,0
S247124,3.414235,-76.52057917,1,193
S247124,3.41429889,-76.51846194,2,428
S247124,3.41272833,-76.51800167,3,671
S247124,3.41002472,-76.51748278,4,1104
S247124,3.41204778,-76.51537583,5,1428
S247124,3.4136675,-76.51367778,6,1688
S247124,3.4155525,-76.5117175,7,1990
S247124,3.41783667,-76.50934667,8,2355
S247124,3.41859833,-76.50756861,9,2640
S247124,3.41676028,-76.505775,10,2925
S247124,3.41532861,-76.50439778,11,3025
S247124,3.41299139,-76.50214306,12,3385
S247124,3.41089417,-76.50018,13,3704
S247124,3.40803639,-76.49659583,14,4276
S247124,3.4088125,-76.49489806,15,4485
S247124,3.41023139,-76.49340972,16,4713
S247124,3.41191278,-76.49157861,17,4976
S247124,3.41515861,-76.48833472,18,5507
S247124,3.41869944,-76.48616278,19,5969
S247124,3.42468333,-76.48498667,20,6660
S247124,3.42637,-76.48434333,21,6857
S247124,3.428345,-76.48357167,22,7090
S247124,3.43015667,-76.483525,23,7287
S247124,3.43255194,-76.48367,24,7553
S247124,3.43434194,-76.48370806,25,7752
S247124,3.43616444,-76.48373528,26,7948
S247124,3.43907028,-76.48377111,27,8267
S247124,3.44077944,-76.48386417,28,8451
S247124,3.44387611,-76.48310333,29,9027
S24713,3.41527167,-76.54840167,0,0
S24713,3.40760972,-76.54341111,1,1186
S24713,3.40969333,-76.54198667,2,1514
S24713,3.41331,-76.54086667,3,1922
S24713,3.415485,-76.54021333,4,2174
S24713,3.41482722,-76.53444694,5,2911
S24713,3.41410778,-76.53225917,6,3153
S24713,3.41288889,-76.52820056,7,3624
S24713,3.41214722,-76.52583333,8,3904
S24713,3.41160917,-76.52311,9,4193
S24713,3.41305278,-76.52133806,10,4518
S24713,3.414235,-76.52057917,11,4711
S24713,3.41429889,-76.51846194,12,4946
S24713,3.41272833,-76.51800167,13,5189
S24713,3.41002472,-76.51748278,14,5622
S24713,3.41204778,-76.51537583,15,5946
S24713,3.4136675,-76.51367778,16,6206
S24713,3.4155525,-76.5117175,17,6508
S24713,3.41783667,-76.50934667,18,6873
S24713,3.41859833,-76.50756861,19,7158
S24713,3.41676028,-76.505775,20,7443
S24713,3.41532861,-76.50439778,21,7543
S24713,3.41299139,-76.50214306,22,7903
S24713,3.41089417,-76.50018,23,8222
S24713,3.40803639,-76.49659583,24,8794
S24713,3.4088125,-76.49489806,25,9003
S24713,3.41023139,-76.49340972,26,9231
S24713,3.41191278,-76.49157861,27,9494
S24713,3.41515861,-76.48833472,28,10025
S24713,3.41869944,-76.48616278,29,10487
S24713,3.42468333,-76.48498667,30,11178
S24713,3.42637,-76.48434333,31,11375
S24713,3.428345,-76.48357167,32,11608
S24713,3.43015667,-76.483525,33,11805
S24713,3.43255194,-76.48367,34,12071
S24713,3.43434194,-76.48370806,35,12270
S24713,3.43616444,-76.48373528,36,12466
S24713,3.43907028,-76.48377111,37,12785
S24713,3.44077944,-76.48386417,38,12969
S24713,3.44387611,-76.48310333,39,13545
S247122,3.41719806,-76.48680833,0,0
S247122,3.41533861,-76.48863167,1,291
S247122,3.41212917,-76.49201083,2,805
S247122,3.41045222,-76.49368944,3,1083
S247122,3.40920667,-76.49489861,4,1306
S247122,3.40828194,-76.49735417,5,1572
S247122,3.41003417,-76.49902528,6,1740
S247122,3.41299694,-76.50193806,7,2236
S247122,3.41543139,-76.50421583,8,2606
S247122,3.41731944,-76.50596917,9,2892
S247122,3.41871083,-76.50732778,10,3108
S247122,3.42001083,-76.50895222,11,3345
S247122,3.41983806,-76.51201917,12,3742
S247122,3.41968667,-76.51464139,13,3864
S247122,3.41944722,-76.51843639,14,4286
S247122,3.41937389,-76.51996306,15,4471
S247122,3.419085,-76.52273333,16,4765
S247122,3.41873,-76.524625,17,4974
S247122,3.41838861,-76.5263325,18,5167
S247122,3.41900611,-76.5297575,19,5565
S247122,3.4204575,-76.53418306,20,6082
S247122,3.42129306,-76.53751556,21,6463
S247122,3.42188333,-76.540415,22,6784
S247122,3.42248528,-76.5425575,23,7125
S247122,3.42378833,-76.545115,24,7341
S247122,3.423135,-76.547205,25,7680
S247122,3.41527167,-76.54840167,26,8720
S24722,3.44368472,-76.48253694,0,0
S24722,3.44645833,-76.48322333,1,944
S24722,3.44531167,-76.48706667,2,1395
S24722,3.43948306,-76.49343972,3,3124
S24722,3.43590194,-76.49539639,4,3577
S24722,3.43393361,-76.49641833,5,3823
S24722,3.4312825,-76.49777417,6,4153
S24722,3.42675611,-76.50070083,7,4761
S24722,3.42432417,-76.50324083,8,5151
S24722,3.42247611,-76.50524528,9,5449
S24722,3.42047444,-76.50727944,10,5766
S24722,3.42001083,-76.50895222,11,6006
S24722,3.41983806,-76.51201917,12,6403
S24722,3.41968667,-76.51464139,13,6525
S24722,3.41944722,-76.51843639,14,6947
S24722,3.41937389,-76.51996306,15,7132
S24722,3.419085,-76.52273333,16,7426
S24722,3.41873,-76.524625,17,7635
S24722,3.41838861,-76.5263325,18,7828
S24722,3.41900611,-76.5297575,19,8226
S24722,3.4204575,-76.53418306,20,8743
S24722,3.42129306,-76.53751556,21,9124
S24722,3.42188333,-76.540415,22,9445
S24722,3.42248528,-76.5425575,23,9786
S24722,3.42378833,-76.545115,24,10002
S24722,3.41843333,-76.54834833,25,10881
S24722,3.41527167,-76.54840167,26,11381
S247219,3.43948306,-76.49343972,0,0
S247219,3.43590194,-76.49539639,1,453
S247219,3.43393361,-76.49641833,2,699
S247219,3.4312825,-76.49777417,3,1029
S247219,3.42675611,-76.50070083,4,1637
S247219,3.42432417,-76.50324083,5,2027
S247219,3.42247611,-76.50524528,6,2325
S247219,3.42047444,-76.50727944,7,2642
S247219,3.42001083,-76.50895222,8,2882
S247219,3.41983806,-76.51201917,9,3279
S247219,3.41968667,-76.51464139,10,3401
S247219,3.41944722,-76.51843639,11,3823
S247219,3.41937389,-76.51996306,12,4008
S247219,3.419085,-76.52273333,13,4302
S247219,3.41873,-76.524625,14,4511
S247219,3.41838861,-76.5263325,15,4704
S247219,3.41900611,-76.5297575,16,5102
S247219,3.4204575,-76.53418306,17,5619
S247219,3.42129306,-76.53751556,18,6000
S247219,3.42188333,-76.540415,19,6321
S247219,3.42248528,-76.5425575,20,6662
S247219,3.42378833,-76.545115,21,6878
S247219,3.41843333,-76.54834833,22,7757
S247219,3.41527167,-76.54840167,23,8257
S247216,3.44531167,-76.48706667,0,0
S247216,3.43948306,-76.49343972,1,1729
S247216,3.43590194,-76.49539639,2,2182
S247216,3.43393361,-76.49641833,3,2428
S247216,3.4312825,-76.49777417,4,2758
S247216,3.42675611,-76.50070083,5,3366
S247216,3.42432417,-76.50324083,6,3756
S247216,3.42247611,-76.50524528,7,4054
S247216,3.42047444,-76.50727944,8,4371
S247216,3.42001083,-76.50895222,9,4611
S247216,3.41983806,-76.51201917,10,5008
S247216,3.41968667,-76.51464139,11,5130
S247216,3.41944722,-76.51843639,12,5552
S247216,3.41937389,-76.51996306,13,5737
S247216,3.419085,-76.52273333,14,6031
S247216,3.41873,-76.524625,15,6240
S247216,3.41838861,-76.5263325,16,6433
S247216,3.41900611,-76.5297575,17,6831
S247216,3.4204575,-76.53418306,18,7348
S247216,3.42129306,-76.53751556,19,7729
S247216,3.42188333,-76.540415,20,8050
S247216,3.42248528,-76.5425575,21,8391
S247216,3.42378833,-76.545115,22,8607
S247216,3.41843333,-76.54834833,23,9486
S247216,3.41527167,-76.54840167,24,9986
S247223,3.41305278,-76.52133806,0,0
S247223,3.41458028,-76.52124972,1,167
S247223,3.41656056,-76.52119722,2,403
S247223,3.41907,-76.52055111,3,731
S247223,3.41927361,-76.51833944,4,977
S247223,3.41936611,-76.51583556,5,1255
S247223,3.41946472,-76.51380778,6,1473
S247223,3.41956139,-76.51087583,7,1838
S247223,3.41976167,-76.50741361,8,2262
S247223,3.42236333,-76.50471083,9,2639
S247223,3.42590694,-76.50098056,10,3255
S247223,3.42913861,-76.49800528,11,3747
S247223,3.43062,-76.49724694,12,3931
S247223,3.43409667,-76.49550667,13,4363
S247223,3.43644167,-76.494235,14,4661
S247223,3.43871444,-76.49304306,15,5007
S247223,3.44132667,-76.49174083,16,5339
S247223,3.44535833,-76.486725,17,6100
S247223,3.44627806,-76.4829525,18,6536
S247223,3.44368472,-76.48253694,19,7098
S24723,3.41527167,-76.54840167,0,0
S24723,3.40960417,-76.54746333,1,644
S24723,3.40760972,-76.54341111,2,1172
S24723,3.40969333,-76.54198667,3,1500
S24723,3.410775,-76.54094333,4,1732
S24723,3.40894389,-76.53547389,5,2372
S24723,3.40766944,-76.5315475,6,2830
S24723,3.40927111,-76.529745,7,3188
S24723,3.41288889,-76.52820056,8,3682
S24723,3.41214722,-76.52583333,9,3962
S24723,3.41160917,-76.52311,10,4251
S24723,3.41305278,-76.52133806,11,4576
S24723,3.41458028,-76.52124972,12,4743
S24723,3.41656056,-76.52119722,13,4979
S24723,3.41907,-76.52055111,14,5307
S24723,3.41927361,-76.51833944,15,5553
S24723,3.41936611,-76.51583556,16,5831
S24723,3.41946472,-76.51380778,17,6049
S24723,3.41956139,-76.51087583,18,6414
S24723,3.41976167,-76.50741361,19,6838
S24723,3.42236333,-76.50471083,20,7215
S24723,3.42590694,-76.50098056,21,7831
S24723,3.42913861,-76.49800528,22,8323
S24723,3.43062,-76.49724694,23,8507
S24723,3.43409667,-76.49550667,24,8939
S24723,3.43644167,-76.494235,25,9237
S24723,3.43871444,-76.49304306,26,9583
S24723,3.44132667,-76.49174083,27,9915
S24723,3.44535833,-76.486725,28,10676
S24723,3.44627806,-76.4829525,29,11112
S24723,3.44368472,-76.48253694,30,11674
S24726,3.42247611,-76.50524528,0,0
S24726,3.42047444,-76.50727944,1,317
S24726,3.42001083,-76.50895222,2,557
S24726,3.41983806,-76.51201917,3,954
S24726,3.41968667,-76.51464139,4,1076
S24726,3.41944722,-76.51843639,5,1498
S24726,3.41937389,-76.51996306,6,1683
S24726,3.419085,-76.52273333,7,1977
S24726,3.41873,-76.524625,8,2186
S24726,3.41838861,-76.5263325,9,2379
S24726,3.41900611,-76.5297575,10,2777
S24726,3.4204575,-76.53418306,11,3294
S24726,3.42129306,-76.53751556,12,3675
S24726,3.42188333,-76.540415,13,3996
S24726,3.42248528,-76.5425575,14,4337
S24726,3.42378833,-76.545115,15,4553
S24726,3.41843333,-76.54834833,16,5432
S24726,3.41527167,-76.54840167,17,5932
S24732,3.44375639,-76.48306028,0,0
S24732,3.44367889,-76.48438194,1,626
S24732,3.44085833,-76.484395,2,920
S24732,3.43787139,-76.48430444,3,1246
S24732,3.43334167,-76.48423361,4,1750
S24732,3.43151528,-76.48414444,5,1953
S24732,3.42972667,-76.484055,6,2152
S24732,3.42679972,-76.48467611,7,2483
S24732,3.42337333,-76.48610861,8,2816
S24732,3.420075,-76.48648528,9,3185
S24732,3.41847861,-76.48684028,10,3392
S24732,3.41719806,-76.48680833,11,4512
S24732,3.41533861,-76.48863167,12,4803
S24732,3.41297389,-76.49157167,13,5265
S24732,3.41473417,-76.49326361,14,5536
S24732,3.41620306,-76.49466222,15,5761
S24732,3.414465,-76.49710333,16,6122
S24732,3.41268222,-76.49900583,17,6411
S24732,3.4109075,-76.50100889,18,6708
S24732,3.40924972,-76.50278194,19,6977
S24732,3.40756694,-76.504605,20,7253
S24732,3.40629417,-76.50602056,21,7464
S24732,3.40022722,-76.50942833,22,8436
S24732,3.39754167,-76.50912167,23,8823
S24732,3.39534667,-76.51155167,24,9182
S24732,3.39577667,-76.51428167,25,9611
S24732,3.39788667,-76.51499167,26,9922
S24732,3.39910556,-76.51376,27,10120
S24732,3.40094611,-76.51173833,28,10431
S24732,3.40216722,-76.51101556,29,10612
S24732,3.40482806,-76.51354472,30,11019
S24732,3.40626,-76.51490778,31,11238
S24732,3.40910667,-76.51753333,32,11668
S24732,3.408865,-76.51947,33,11939
S24732,3.40756667,-76.520725,34,12139
S24732,3.40189833,-76.52534694,35,13085
S24732,3.40287139,-76.52832389,36,13432
S24732,3.4042,-76.53240667,37,13908
S24732,3.404925,-76.534625,38,14167
S24732,3.40557333,-76.53665444,39,14403
S24732,3.40618556,-76.53855111,40,14624
S24732,3.40706111,-76.54115944,41,14941
S24732,3.40825639,-76.54489944,42,15352
S24732,3.40869778,-76.54621806,43,15534
S24732,3.39859889,-76.5464675,44,16824
S24732,3.394255,-76.54599333,45,17308
S24732,3.38828,-76.545085,46,18032
S247322,3.40022722,-76.50942833,0,0
S247322,3.39754167,-76.50912167,1,387
S247322,3.39534667,-76.51155167,2,746
S247322,3.39577667,-76.51428167,3,1175
S247322,3.39788667,-76.51499167,4,1486
S247322,3.39910556,-76.51376,5,1684
S247322,3.40094611,-76.51173833,6,1995
S247322,3.40311028,-76.50935167,7,2352
S247322,3.40519333,-76.50711972,8,2691
S247322,3.40641167,-76.50577167,9,2892
S247322,3.40903972,-76.50290889,10,3323
S247322,3.41035222,-76.50150194,11,3536
S247322,3.41215556,-76.49942806,12,3841
S247322,3.41464556,-76.4968375,13,4240
S247322,3.416905,-76.49533333,14,4590
S247322,3.41912306,-76.49389278,15,4942
S247322,3.42070389,-76.49229528,16,5191
S247322,3.42143972,-76.49077639,17,5422
S247322,3.41832444,-76.48674361,18,5988
S247322,3.42035861,-76.48615889,19,6301
S247322,3.42468333,-76.48498667,20,6807
S247322,3.42616611,-76.48442778,21,6983
S247322,3.428345,-76.48357167,22,7243
S247322,3.43015667,-76.483525,23,7440
S247322,3.43255194,-76.48367,24,7706
S247322,3.43434194,-76.48370806,25,7905
S247322,3.43616444,-76.48373528,26,8101
S247322,3.43907028,-76.48377111,27,8420
S247322,3.44375639,-76.48306028,28,9167
S247313,3.40022722,-76.50942833,0,0
S247313,3.39754167,-76.50912167,1,387
S247313,3.39534667,-76.51155167,2,746
S247313,3.39577667,-76.51428167,3,1175
S247313,3.39788667,-76.51499167,4,1486
S247313,3.39910556,-76.51376,5,1684
S247313,3.40094611,-76.51173833,6,1995
S247313,3.40216722,-76.51101556,7,2176
S247313,3.40482806,-76.51354472,8,2583
S247313,3.40626,-76.51490778,9,2802
S247313,3.40910667,-76.51753333,10,3232
S247313,3.408865,-76.51947,11,3503
S247313,3.40756667,-76.520725,12,3703
S247313,3.40189833,-76.52534694,13,4649
S247313,3.40287139,-76.52832389,14,4996
S247313,3.4042,-76.53240667,15,5472
S247313,3.404925,-76.534625,16,5731
S247313,3.40557333,-76.53665444,17,5967
S247313,3.40618556,-76.53855111,18,6188
S247313,3.40706111,-76.54115944,19,6505
S247313,3.40825639,-76.54489944,20,6916
S247313,3.40869778,-76.54621806,21,7098
S247313,3.39859889,-76.5464675,22,8388
S247313,3.394255,-76.54599333,23,8872
S247313,3.38828,-76.545085,24,9596
S247324,3.40669167,-76.52101833,0,0
S247324,3.40837778,-76.51928528,1,262
S247324,3.40879278,-76.51761194,2,474
S247324,3.40555944,-76.5144675,3,1027
S247324,3.40431417,-76.51333361,4,1300
S247324,3.40253667,-76.51166472,5,1521
S247324,3.40022722,-76.50942833,6,1793
S247324,3.39754167,-76.50912167,7,2180
S247324,3.39534667,-76.51155167,8,2539
S247324,3.39577667,-76.51428167,9,2968
S247324,3.39788667,-76.51499167,10,3279
S247324,3.39910556,-76.51376,11,3477
S247324,3.40094611,-76.51173833,12,3788
S247324,3.40311028,-76.50935167,13,4145
S247324,3.40519333,-76.50711972,14,4484
