X,Y,ID_PARADERO,ID_PARADA,ID_RUTA,NRO_PARADA,DIRECCION,TIPO_PARADA,RECORRIDO,CODIGO_RUTA,NOMBRE_RUTA,SISTEMA_RUTA,TIPO_RUTA,EMPRESA,OBJECTID
-75.623892753358874,6.25218073577839,50612,90316002,90316,2,"CL 39C x CR 110, Medellin",Reglamentaria,Origen-Destino,228i,Conquistadores,8A,Integrada,Metrosan,10808
-75.579146941767206,6.254990742821661,52521,90317019,90317,19,"CL 50 x CR 63, Medellin",Reglamentaria,Origen-Destino,240,Floresta Estadio-Oriental,8A,Directa Centro,Conducciones América,10589
-75.582313713634164,6.256843864775096,52352,90317027,90317,27,"CL 50 66-50, Medellin",Reglamentaria,Destino-Origen,240,Floresta Estadio-Oriental,8A,Directa Centro,Conducciones América,10920
-75.614615397235937,6.257366160435683,50837,90317037,90317,37,"CR 99 x CL 45, Medellin",Reglamentaria,Destino-Origen,240,Floresta Estadio-Oriental,8A,Directa Centro,Conducciones América,10458
-75.605015461116309,6.260537053320283,51206,90318010,90318,10,"CL 48E 87-06, Medellin",Reglamentaria,Origen-Destino,242,La Divisa,8A,Directa Centro,Coonatra,10199
-75.60130412019393,6.256102597094164,51427,90318014,90318,14,"CL 46 x CR 84, Medellin",Reglamentaria,Origen-Destino,242,La Divisa,8A,Directa Centro,Coonatra,10110
-75.57306132058325,6.245451742216627,52911,90318026,90318,26,"CL 44 x CR 52A, Medellin",Reglamentaria,Origen-Destino,242,La Divisa,8A,Directa Centro,Coonatra,10144
-75.597318104147618,6.250287592113472,51640,90318034,90318,34,"CL 44 78-36, Medellin",Reglamentaria,Destino-Origen,242,La Divisa,8A,Directa Centro,Coonatra,10486
-75.603566923521825,6.257669433615968,51278,90318042,90318,42,"CR 87 47A-22, Medellin",Reglamentaria,Destino-Origen,242,La Divisa,8A,Directa Centro,Coonatra,10856
-75.609323869755698,6.260243428002065,51023,90319006,90319,6,"CL 48DD 94-25, Medellin",Reglamentaria,Origen-Destino,242,La Quiebra,8A,Directa Centro,Coonatra,10798
-75.608814401763212,6.258576146497485,51047,90320008,90320,8,"CR 92 48A-84, Medellin",Reglamentaria,Origen-Destino,243,La Divisa,8A,Directa Centro,Coonatra,10872
-75.567429077249173,6.250556987809094,53300,90320027,90320,27,"CR 50 x CL 51, Medellin",Reglamentaria,Destino-Origen,243,La Divisa,8A,Directa Centro,Coonatra,10784
-75.601825036949236,6.265835222071169,51398,90320042,90320,42,"CL 50A 83A-16, Medellin",Reglamentaria,Destino-Origen,243,La Divisa,8A,Directa Centro,Coonatra,10407
-75.612032235358086,6.263044822365479,50948,90320050,90320,50,"CL 49 99-22, Medellin",Reglamentaria,Destino-Origen,243,La Divisa,8A,Directa Centro,Coonatra,10143
-75.614495398071682,6.264524494584895,50844,90321003,90321,3,"CL 48DD 99C-29, Medellin",Reglamentaria,Origen-Destino,243,La Quiebra,8A,Directa Centro,Coonatra,10206
-75.603552708281157,6.251331861852853,51280,90321016,90321,16,"CR 82 44-66, Medellin",Reglamentaria,Origen-Destino,243,La Quiebra,8A,Directa Centro,Coonatra,10580
-75.588329691355369,6.249031759794219,52036,90321022,90321,22,"CL 44 69-89, Medellin",Reglamentaria,Origen-Destino,243,La Quiebra,8A,Directa Centro,Coonatra,10096
-75.598304789905441,6.255615841420042,51593,90321037,90321,37,"CR 80 45GG-74, Medellin",Reglamentaria,Destino-Origen,243,La Quiebra,8A,Directa Centro,Coonatra,10821
-75.612976527020905,6.26399981593441,50915,90322004,90322,4,"CL 48F 99C-42, Medellin",Reglamentaria,Origen-Destino,243i,Floresta,8A,Integrada,Coonatra,10947
-75.612008320252585,6.262968249902201,50949,90322005,90322,5,"CL 49 99-11, Medellin",Reglamentaria,Origen-Destino,243i,Floresta,8A,Integrada,Coonatra,10524
-75.606696519809717,6.261176317371765,51132,90322009,90322,9,"CR 89 x CL 49B, Medellin",Reglamentaria,Origen-Destino,243i,Floresta,8A,Integrada,Coonatra,10373
-75.603546874590947,6.25854796185719,51281,90322012,90322,12,"CL 47DD 86-18, Medellin",Reglamentaria,Destino-Origen,243i,Floresta,8A,Integrada,Coonatra,10743
-75.605176201221823,6.26118712146703,51202,90322014,90322,14,"CR 87 x CL 49A, Medellin",Reglamentaria,Destino-Origen,243i,Floresta,8A,Integrada,Coonatra,10041
-75.606325897512576,6.261276020511422,51141,90322015,90322,15,"CL 49BB x CR 88, Medellin",Reglamentaria,Destino-Origen,243i,Floresta,8A,Integrada,Coonatra,10559
-75.608411644824358,6.262056704324317,51062,90322017,90322,17,"CL 49AC 95-46, Medellin",Reglamentaria,Destino-Origen,243i,Floresta,8A,Integrada,Coonatra,10955
-75.613559601697304,6.256993303270634,50889,90323010,90323,10,"CL 47A x CR 97, Medellin",Reglamentaria,Origen-Destino,243iD,Floresta Directa,8A,Integrada,Coonatra,10074
-75.59797068908837,6.27008252659374,51612,90324037,90324,37,"CL 54A 81B-76, Medellin",Reglamentaria,Destino-Origen,311i,Calasanz integrada,8A,Integrada,Coonatra,10871
-75.600026606093195,6.269548138925678,51494,90324039,90324,39,"CR 85 x CL 53, Medellin",Reglamentaria,Destino-Origen,311i,Calasanz integrada,8A,Integrada,Coonatra,10164
-75.608582634244044,6.272450574171341,51056,90324047,90324,47,"CL 55 97B-114, Medellin",Reglamentaria,Destino-Origen,311i,Calasanz integrada,8A,Integrada,Coonatra,10918
-75.608625267047231,6.272402519631317,51054,90325001,90325,1,"CL 55 97B-113, Medellin",Reglamentaria,Origen-Destino,311i,Calasanz directo integrada,8A,Integrada,Coonatra,10515
-75.605226957905117,6.272086868353736,51201,90325003,90325,3,"CL 56 88-233, Medellin",Reglamentaria,Origen-Destino,311i,Calasanz directo integrada,8A,Integrada,Coonatra,10142
-75.603546874590947,6.25854796185719,51281,90325020,90325,20,"CL 47DD 86-18, Medellin",Reglamentaria,Destino-Origen,311i,Calasanz directo integrada,8A,Integrada,Coonatra,10782
-75.602311223542742,6.272402349714924,51356,90325030,90325,30,"CL 57D 85E, Medellin",Reglamentaria,Destino-Origen,311i,Calasanz directo integrada,8A,Integrada,Coonatra,10088
-75.605823660693005,6.272158901178503,51174,90325033,90325,33,"CL 55 88-300, Medellin",Reglamentaria,Destino-Origen,311i,Calasanz directo integrada,8A,Integrada,Coonatra,10484
-75.599277290323982,6.249932056411758,51542,90326025,90326,25,"CL 44 x CR 79AA, Medellin",Reglamentaria,Origen-Destino,C23,San Cristóbal-La Asomadera-Centro,8A,Directa Centro,Tax Maya,10811
-75.584520258922069,6.248914622394182,52217,90326034,90326,34,"CL 44 65-116, Medellin",Reglamentaria,Destino-Origen,C23,San Cristóbal-La Asomadera-Centro,8A,Directa Centro,Tax Maya,10109
-75.601156337442632,6.250694015208169,51434,90326038,90326,38,"CL 44 79B-46, Medellin",Reglamentaria,Destino-Origen,C23,San Cristóbal-La Asomadera-Centro,8A,Directa Centro,Tax Maya,10854
-75.60494834279757,6.250976517856663,51208,90326039,90326,39,"CL 44 84-46, Medellin",Reglamentaria,Destino-Origen,C23,San Cristóbal-La Asomadera-Centro,8A,Directa Centro,Tax Maya,10197
-75.627826151010268,6.266750290821185,50514,90327012,90327,12,"CR 120B 49-263, Medellin",Reglamentaria,Origen-Destino,C23,San Cristóbal-San Javier-La Loma-Centro,8A,Directa Centro,Tax Maya,10132
-75.572505781848761,6.248673732855942,52946,90327032,90327,32,"CR 54 46-37, Medellin",Reglamentaria,Destino-Origen,C23,San Cristóbal-San Javier-La Loma-Centro,8A,Directa Centro,Tax Maya,10591
-75.62061684991879,6.254662256467777,50692,90327043,90327,43,"CL 40 105-130, Medellin",Reglamentaria,Destino-Origen,C23,San Cristóbal-San Javier-La Loma-Centro,8A,Directa Centro,Tax Maya,10455
-75.623388249864135,6.255718802970883,50617,90327044,90327,44,"CL 42 18A-, Medellin",Reglamentaria,Destino-Origen,C23,San Cristóbal-San Javier-La Loma-Centro,8A,Directa Centro,Tax Maya,10155
-75.627607988295082,6.258367996360918,50520,90327046,90327,46,"CL 43B 120-63, Medellin",Reglamentaria,Destino-Origen,C23,San Cristóbal-San Javier-La Loma-Centro,8A,Directa Centro,Tax Maya,10810
-75.637528202751895,6.278713325422155,50340,90328010,90328,10,"CL 63 132-49, Medellin",Reglamentaria,Origen-Destino,C23i,San Cristóbal-estación San Javier,8A,Integrada,Tax Maya,10514
-75.626687260432917,6.265544747489545,50556,90328025,90328,25,"CR 120B 49-149, Medellin",Reglamentaria,Origen-Destino,C23i,San Cristóbal-estación San Javier,8A,Integrada,Tax Maya,10781
-75.628296779515225,6.268476706841439,50501,90329008,90329,8,"CR 120B 51-83, Medellin",Reglamentaria,Origen-Destino,C23i,La Asomadera-estación San Javier,8A,Integrada,Tax Maya,10852
-75.614500562663409,6.257348818963913,50843,90329027,90329,27,"CR 99 x CL 45, Medellin",Reglamentaria,Origen-Destino,C23i,La Asomadera-estación San Javier,8A,Integrada,Tax Maya,10140
-75.645392363492675,6.276098591373892,50199,90330011,90330,11,"CL 62B 144-53, Medellin",Reglamentaria,Origen-Destino,C23i,El Patio-estación San Javier,8A,Integrada,Tax Maya,10161
-75.635871469789677,6.277648671027912,50366,90330016,90330,16,"CL 62 x CR 30, Medellin",Reglamentaria,Origen-Destino,C23i,El Patio-estación San Javier,8A,Integrada,Tax Maya,10672
-75.628396695371165,6.275654015369592,50498,90330020,90330,20,"CL 60 121-81, Medellin",Reglamentaria,Origen-Destino,C23i,El Patio-estación San Javier,8A,Integrada,Tax Maya,10804
-75.628296779515225,6.268476706841439,50501,90330028,90330,28,"CR 120B 51-83, Medellin",Reglamentaria,Origen-Destino,C23i,El Patio-estación San Javier,8A,Integrada,Tax Maya,10779
-75.628671588989022,6.262182639471724,50488,90330058,90330,58,"CL 43BB 120B-186, Medellin",Reglamentaria,Destino-Origen,C23i,El Patio-estación San Javier,8A,Integrada,Tax Maya,10794
-75.63973066399808,6.27590064005877,50305,90330083,90330,83,"CR 134 60A-74, Medellin",Reglamentaria,Destino-Origen,C23i,El Patio-estación San Javier,8A,Integrada,Tax Maya,10867
-75.653436883715344,6.279154421505991,50115,90330091,90330,91,"CL 63 145-602, Medellin",Reglamentaria,Destino-Origen,C23i,El Patio-estación San Javier,8A,Integrada,Tax Maya,10914
-75.656596327248835,6.281103576228861,50075,90330093,90330,93,"CL 63 153-442, Medellin",Reglamentaria,Destino-Origen,C23i,El Patio-estación San Javier,8A,Integrada,Tax Maya,10480
-75.637528202751895,6.278713325422155,50340,90331013,90331,13,"CL 63 132-49, Medellin",Reglamentaria,Origen-Destino,C23i,La Palma-estación San Javier,8A,Integrada,Tax Maya,10411
-75.628737943692641,6.262035985963111,50486,90331034,90331,34,"CL 43BB x CR 120B, Medellin",Reglamentaria,Origen-Destino,C23i,La Palma-estación San Javier,8A,Integrada,Tax Maya,10085
-75.613559601697304,6.256993303270634,50889,90331045,90331,45,"CL 47A x CR 97, Medellin",Reglamentaria,Origen-Destino,C23i,La Palma-estación San Javier,8A,Integrada,Tax Maya,10512
-75.636202263559355,6.278639483783757,50364,90331078,90331,78,"CL 63 130-72, Medellin",Reglamentaria,Destino-Origen,C23i,La Palma-estación San Javier,8A,Integrada,Tax Maya,10924
-75.643207524195262,6.279659111082683,50237,90331082,90331,82,"CR 143A 62B-281, Medellin",Reglamentaria,Destino-Origen,C23i,La Palma-estación San Javier,8A,Integrada,Tax Maya,10462
-75.635871469789677,6.277648671027912,50366,90332014,90332,14,"CL 62 x CR 30, Medellin",Reglamentaria,Origen-Destino,C23i,Las Playas-estación San Javier,8A,Integrada,Tax Maya,10671
-75.627504306052842,6.274401158793808,50525,90332021,90332,21,"CR 121 57-27, Medellin",Reglamentaria,Origen-Destino,C23i,Las Playas-estación San Javier,8A,Integrada,Tax Maya,10208
-75.625717371931458,6.256693354660833,50582,90332038,90332,38,"CL 43 115A-41, Medellin",Reglamentaria,Origen-Destino,C23i,Las Playas-estación San Javier,8A,Integrada,Tax Maya,10489
-75.617961708853656,6.255942913142038,50762,90332047,90332,47,"CL 42 x CR 101A, Medellin",Reglamentaria,Destino-Origen,C23i,Las Playas-estación San Javier,8A,Integrada,Tax Maya,10146
-75.621679060368635,6.254475515350734,50669,90332049,90332,49,"CL 42 40-35, Medellin",Reglamentaria,Destino-Origen,C23i,Las Playas-estación San Javier,8A,Integrada,Tax Maya,10092
-75.628671588989022,6.262182639471724,50488,90332056,90332,56,"CL 43BB 120B-186, Medellin",Reglamentaria,Destino-Origen,C23i,Las Playas-estación San Javier,8A,Integrada,Tax Maya,10520
-75.630642706778715,6.271476520942893,50447,90332066,90332,66,"CR 125 54-32, Medellin",Reglamentaria,Destino-Origen,C23i,Las Playas-estación San Javier,8A,Integrada,Tax Maya,10817
-75.629651980922901,6.28718230071271,50465,90333003,90333,3,"CL 69 x CR 122C, Medellin",Reglamentaria,Origen-Destino,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10937
-75.634134450038076,6.279312201158814,50393,90333010,90333,10,"CL 63 128-54, Medellin",Reglamentaria,Origen-Destino,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10193
-75.625936743585399,6.264115752406596,50575,90333026,90333,26,"CR 120B 48D-09, Medellin",Reglamentaria,Origen-Destino,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10235
-75.625717371931458,6.256693354660833,50582,90333036,90333,36,"CL 43 115A-41, Medellin",Reglamentaria,Origen-Destino,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10545
-75.617718467391654,6.255860821141588,50768,90333041,90333,41,"CL 42 x CR 101A, Medellin",Reglamentaria,Origen-Destino,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10195
-75.627367408506402,6.260164288790969,50530,90333054,90333,54,"CL 43BB 120B-23, Medellin",Reglamentaria,Destino-Origen,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10761
-75.625793185868275,6.264057105376284,50579,90333060,90333,60,"CR 120B 48B-254, Medellin",Reglamentaria,Destino-Origen,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10228
-75.629758613400867,6.273083388796482,50464,90333066,90333,66,"CR 125 54-252, Medellin",Reglamentaria,Destino-Origen,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10371
-75.627165758749484,6.274703196699952,50541,90333068,90333,68,"CR 121 57-140, Medellin",Reglamentaria,Destino-Origen,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10532
-75.624465773784209,6.274523416799204,50604,90333070,90333,70,"Conexion vial KM 4.1, Medellin",Reglamentaria,Destino-Origen,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10553
-75.62863372161479,6.275890612991846,50490,90333072,90333,72,"CL 60 x CR 121, Medellin",Reglamentaria,Destino-Origen,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10233
-75.629884566092755,6.275766321191147,50460,90333073,90333,73,"TV 61 con 125, Medellin",Reglamentaria,Destino-Origen,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10601
-75.631039380501349,6.276348718550499,50436,90333074,90333,74,"CR 126 60-74, Medellin",Reglamentaria,Destino-Origen,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10012
-75.632708547803659,6.277302289968545,50414,90333075,90333,75,"CL 61 127-32, Medellin",Reglamentaria,Destino-Origen,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10697
-75.631651010666104,6.285255181845548,50431,90333083,90333,83,"CR 128B 67C-14, Medellin",Reglamentaria,Destino-Origen,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10759
-75.62688183338031,6.287725541698488,50548,90333087,90333,87,"CR 121 x CL 69, Medellin",Reglamentaria,Destino-Origen,C23i,Pedregal Bajo-estación San Javier,8A,Integrada,Tax Maya,10184
-75.619944401004844,6.276320533359534,50716,90334010,90334,10,"CL 62D x CR 108BB, Medellin",Reglamentaria,Origen-Destino,C23i,San Cristóbal-Calle Negra-estación Aurora,8A,Integrada,Tax Maya,10003
-75.622602556465793,6.27783317131644,50633,90334012,90334,12,"DG 110 con 63, Medellin",Reglamentaria,Origen-Destino,C23i,San Cristóbal-Calle Negra-estación Aurora,8A,Integrada,Tax Maya,10218
-75.62284558564788,6.277816383649291,50627,90334016,90334,16,"CL 63 115-81, Medellin",Reglamentaria,Destino-Origen,C23i,San Cristóbal-Calle Negra-estación Aurora,8A,Integrada,Tax Maya,10400
-75.637710787651187,6.278897512519155,50338,90334021,90334,21,"CL 63 133-08, Medellin",Reglamentaria,Destino-Origen,C23i,San Cristóbal-Calle Negra-estación Aurora,8A,Integrada,Tax Maya,10170
-75.556579805466285,6.263444919327974,54022,80002026,80002,26,"CR 47 x CL 67, Medellin",Reglamentaria,Destino-Origen,C6-002,Villa Hermosa - Hospital,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11100
-75.547779067731554,6.266351752271312,54538,80002040,80002,40,"CR 36 71-74, Medellin",Reglamentaria,Destino-Origen,C6-002,Villa Hermosa - Hospital,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11462
-75.553467122801919,6.235178141190031,54234,80004008,80004,8,"CL 42 27-34, Medellin",Reglamentaria,Origen-Destino,C6-004,La Milagrosa - Exposiciones,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11460
-75.560347212386247,6.228929432713932,53756,80004014,80004,14,"CL 31 30-47, Medellin",Reglamentaria,Origen-Destino,C6-004,La Milagrosa - Exposiciones,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11096
-75.560109686093625,6.225494197138563,53771,80004016,80004,16,"CR 30 x CL 27A, Medellin",Reglamentaria,Origen-Destino,C6-004,La Milagrosa - Exposiciones,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11794
-75.561389653956667,6.24292865359469,53706,80005020,80005,20,"CL 47 39-27, Medellin",Reglamentaria,Destino-Origen,C6-005,Cerros el Vergel - San José,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11076
-75.557180371744082,6.239284724972416,53979,80005022,80005,22,"CL 45 33A-07, Medellin",Reglamentaria,Destino-Origen,C6-005,Cerros el Vergel - San José,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11131
-75.541928140885901,6.230218683560767,54849,80005033,80005,33,"CL 45A 13-11, Medellin",Reglamentaria,Destino-Origen,C6-005,Cerros el Vergel - San José,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11488
-75.545535509630611,6.231977245930778,54672,80006006,80006,6,"CL 43 x CR 43, Medellin",Reglamentaria,Origen-Destino,C6-005A,Quinta Linda - San José,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11097
-75.549234825651567,6.235120252259664,54436,80006010,80006,10,"CL 45 21-12, Medellin",Reglamentaria,Origen-Destino,C6-005A,Quinta Linda - San José,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11796
-75.565336052160035,6.245013032400804,53445,80008013,80008,13,"CL 47 43-129, Medellin",Reglamentaria,Destino-Origen,C6-007,Buenos Aires - San Antonio,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11480
-75.550667342945871,6.229795273593517,54369,80008023,80008,23,"CL 37 x  22C  , Medellin",Reglamentaria,Destino-Origen,C6-007,Buenos Aires - San Antonio,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11490
-75.554741848275086,6.249719306706833,54159,80009010,80009,10,"CL 58 36A-20, Medellin",Reglamentaria,Origen-Destino,C6-008,La Libertad - Prado,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11468
-75.557067171798977,6.250415883851122,53990,80009011,80009,11,"CL 58 39-30, Medellin",Reglamentaria,Origen-Destino,C6-008,La Libertad - Prado,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11077
-75.554741848275086,6.249719306706833,54159,80010013,80010,13,"CL 58 36A-20, Medellin",Reglamentaria,Origen-Destino,C6-009,Enciso - Prado,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11116
-75.561785561270895,6.254516088286488,53687,80010016,80010,16,"CL 58 45D-96, Medellin",Reglamentaria,Origen-Destino,C6-009,Enciso - Prado,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11458
-75.563153565206349,6.255027504964637,53598,80010018,80010,18,"CR 49 x CL 58  , Medellin",Reglamentaria,Destino-Origen,C6-009,Enciso - Prado,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11793
-75.540201025813715,6.237104060755931,54908,80012004,80012,4,"CL 54 16-41, Medellin",Reglamentaria,Origen-Destino,C6-010,Villatina - Parque Berrío,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11456
-75.544393587215239,6.238754416420082,54748,80012009,80012,9,"CL 52A 19-76, Medellin",Reglamentaria,Origen-Destino,C6-010,Villatina - Parque Berrío,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11791
-75.547924545573025,6.242101088196739,54525,80012011,80012,11,"CL 52 25A-, Medellin",Reglamentaria,Origen-Destino,C6-010,Villatina - Parque Berrío,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11485
-75.549713409485264,6.294498483899455,54421,80015009,80015,9,"CL 106 43-28, Medellin",Reglamentaria,Origen-Destino,C6-013,Popular N° 1 - Tricentenario,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11486
-75.546922099834035,6.296705597468141,54570,80015030,80015,30,"CR 42B 107E-46, Medellin",Reglamentaria,Destino-Origen,C6-013,Popular N° 1 - Tricentenario,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11071
-75.546044139040646,6.289697390908669,54617,80016001,80016,1,"CL 100 35A-78, Medellin",Reglamentaria,Origen-Destino,C6-015,Granizal - Hospital,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11086
-75.555221009501295,6.273090702809271,54127,80016013,80016,13,"CR 46 80-15, Medellin",Reglamentaria,Origen-Destino,C6-015,Granizal - Hospital,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11094
-75.559125557840815,6.28463658785088,53860,80018014,80018,14,"CL 93 50B-05, Medellin",Reglamentaria,Destino-Origen,C6-018,Santa Cecilia - Tricentenario,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11473
-75.545248427486939,6.270892003940149,54695,80019013,80019,13,"CR 32 x  79  , Medellin",Reglamentaria,Destino-Origen,C6-019,El Raizal - Jardín - Gardel,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11130
-75.545897391094428,6.276480659815228,54634,80020016,80020,16,"CL 85B 34-07, Medellin",Reglamentaria,Destino-Origen,C6-019A,El Raizal - Jardín - Gardel,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11073
-75.543547032520621,6.284024831434098,54788,80021002,80021,2,"CR 31B 92C-81, Medellin",Reglamentaria,Origen-Destino,C6-020,San José de la Cima - Universidad,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11464
-75.559433943338931,6.273731339297973,53836,80021015,80021,15,"CL 80 x CR 50, Medellin",Reglamentaria,Origen-Destino,C6-020,San José de la Cima - Universidad,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11799
-75.545253236812059,6.292757104115492,54694,80022001,80022,1,"CL 104 36B-08, Medellin",Reglamentaria,Origen-Destino,C6-021,Granizal - Tricentenario,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11072
-75.55032618187829,6.293406593959672,54386,80022006,80022,6,"CR 43A 103-90, Medellin",Reglamentaria,Origen-Destino,C6-021,Granizal - Tricentenario,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11798
-75.553565886517006,6.290662515223179,54223,80022009,80022,9,"CR 46A 99-61, Medellin",Reglamentaria,Origen-Destino,C6-021,Granizal - Tricentenario,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11472
-75.562855644201633,6.290954188831051,53615,80022014,80022,14,"CR 55 x CL 55, Medellin",Reglamentaria,Origen-Destino,C6-021,Granizal - Tricentenario,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11129
-75.544824546143033,6.268763737233931,54722,80023008,80023,8,"CR 32 75D-27, Medellin",Reglamentaria,Origen-Destino,C6-022,La Cruz - Prado,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11417
-75.543480464243572,6.23581621529233,54790,80025012,80025,12,"CR 17 49-35, Medellin",Reglamentaria,Origen-Destino,C6-024,8 de Marzo - Santa Lucía - Estación Alejandro Echavarría,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11470
-75.526756262850384,6.228464687086812,55104,80026004,80026,4,"CR 8 Este 46-09, Medellin",Reglamentaria,Origen-Destino,C6-025,La Espadera - 8 de Marzo - Oriente,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11080
-75.526545626606463,6.228234018666113,55106,80026022,80026,22,"CL 46 x CR 9, Medellin",Reglamentaria,Destino-Origen,C6-025,La Espadera - 8 de Marzo - Oriente,,Alimentadora,Sistema Alimentador Oriental S.A.S.,11800
-75.598711256860213,6.21847511270752,51568,80027010,80027,10,"DG 75B con 8, Medellin",Reglamentaria,Origen-Destino,C3-001,Santa Gema - La Mota - Aguacatala,,Alimentadora,Masivo de Occidente,11467
-75.602928329345488,6.238031450315633,51307,80027018,80027,18,"CR 80C 32EE-30, Medellin",Reglamentaria,Origen-Destino,C3-001,Santa Gema - La Mota - Aguacatala,,Alimentadora,Masivo de Occidente,11790
-75.588154719065415,6.205040337705007,52045,80028017,80028,17,"CL 6 Sur x CR 52  , Medellin",Reglamentaria,Destino-Origen,C3-001A,Santa Gema - La Mota - Aguacatala,,Alimentadora,Masivo de Occidente,11455
-75.588535355307556,6.194455852881395,52028,80029002,80029,2,"CL 89 x CR 48 , Itagui",Reglamentaria,Origen-Destino,C3-002,Aguacatala - Bulerías,,Alimentadora,Masivo de Occidente,11081
-75.591525291308088,6.231250256212705,51901,80029024,80029,24,"CR 70 x CL 29, Medellin",Reglamentaria,Destino-Origen,C3-002,Aguacatala - Bulerías,,Alimentadora,Masivo de Occidente,11466
-75.58521550603642,6.198044356744955,52177,80029036,80029,36,"CR 50FF x CL 10, Medellin",Reglamentaria,Destino-Origen,C3-002,Aguacatala - Bulerías,,Alimentadora,Masivo de Occidente,11801
-75.599655510020369,6.216252625975806,51519,80030013,80030,13,"CR 76 x CL 5, Medellin",Reglamentaria,Origen-Destino,C3-003P,Belén - Piscina - Aula Ambiental,,Alimentadora,Masivo de Occidente,11418
-75.599117935674258,6.218241619025036,51554,80030014,80030,14,"CR 76 x CL 5, Medellin",Reglamentaria,Origen-Destino,C3-003P,Belén - Piscina - Aula Ambiental,,Alimentadora,Masivo de Occidente,11789
-75.6203249255461,6.207612131970838,50702,80030037,80030,37,"VIA LA PISCINA con VIA LAS 3 CRUCES, Medellin",Reglamentaria,Destino-Origen,C3-003P,Belén - Piscina - Aula Ambiental,,Alimentadora,Masivo de Occidente,11079
-75.601817838337013,6.203887033785787,51399,80031003,80031,3,"CR 79C 6 Sur-110, Medellin",Reglamentaria,Origen-Destino,C3-003R,Belén - Rodeo Alto - Rodeo Verde,,Alimentadora,Masivo de Occidente,11469
-75.604172887379349,6.211596752892,51247,80031011,80031,11,"CL 2B x CR 80A, Medellin",Reglamentaria,Origen-Destino,C3-003R,Belén - Rodeo Alto - Rodeo Verde,,Alimentadora,Masivo de Occidente,11070
-75.599117935674258,6.218241619025036,51554,80031016,80031,16,"CR 76 x CL 5, Medellin",Reglamentaria,Origen-Destino,C3-003R,Belén - Rodeo Alto - Rodeo Verde,,Alimentadora,Masivo de Occidente,11482
-75.596096021195251,6.231099750328697,51712,80031022,80031,22,"CR 76 29-58, Medellin",Reglamentaria,Origen-Destino,C3-003R,Belén - Rodeo Alto - Rodeo Verde,,Alimentadora,Masivo de Occidente,11484
