"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code","agency_email"
"50342","","CR 55 x CL 53 Sur San Antonio de Prado, Medellin","America/Bogota","-75.637423167180344","6.176826873916679","","","","","America/Bogota","","","",""
"50343","","CL 62 x CR 31, Medellin","America/Bogota","-75.637434085527246","6.277216884521439","","","","","America/Bogota","","","",""
"50344","","CL 60C 132-41, Medellin","America/Bogota","-75.637406582199702","6.276364814840278","","","","","America/Bogota","","","",""
"50345","","CL 62 131-151, Medellin","America/Bogota","-75.637367779995429","6.277172744490167","","","","","America/Bogota","","","",""
"50346","","CR 132 60A-52, Medellin","America/Bogota","-75.637188044463585","6.276182231824332","","","","","America/Bogota","","","",""
"50348","","CR 131 66-10, Medellin","America/Bogota","-75.636936161672864","6.281183313965658","","","","","America/Bogota","","","",""
"50349","","CR 131B 56-154, Medellin","America/Bogota","-75.636864135486974","6.273852058458971","","","","","America/Bogota","","","",""
"50350","","CL 66 131-23, Medellin","America/Bogota","-75.63676987382479","6.281094475135963","","","","","America/Bogota","","","",""
"50351","","CL 56 131-20, Medellin","America/Bogota","-75.63675426801025","6.272407042690546","","","","","America/Bogota","","","",""
"50353","","CR 113 x CL 18, Medellin","America/Bogota","-75.636700116105473","6.221523358541375","","","","","America/Bogota","","","",""
"50355","","CL 63 131-19, Medellin","America/Bogota","-75.636603992093214","6.278558807327213","","","","","America/Bogota","","","",""
"50356","","CL 62 131-49, Medellin","America/Bogota","-75.636592675738342","6.277520270259187","","","","","America/Bogota","","","",""
"50357","","CR 131 60-09, Medellin","America/Bogota","-75.636554049262728","6.27760090023705","","","","","America/Bogota","","","",""
"50358","","CR 131 63-13, Medellin","America/Bogota","-75.636430348143236","6.27876852462678","","","","","America/Bogota","","","",""
"50359","","CL 18 x CR 112, Medellin","America/Bogota","-75.636385820126435","6.221669999698036","","","","","America/Bogota","","","",""
"50360","","CR 131 62-59, Medellin","America/Bogota","-75.636366844300596","6.278327486606678","","","","","America/Bogota","","","",""
"50361","","CR 54F 55 Sur-43, Medellin","America/Bogota","-75.636352810521572","6.175576041167352","","","","","America/Bogota","","","",""
"50362","","CR 54F 55 Sur-11, Medellin","America/Bogota","-75.636292603725977","6.175648054865608","","","","","America/Bogota","","","",""
"50363","","CL 64 130B-26, Medellin","America/Bogota","-75.636220114275872","6.280216889925391","","","","","America/Bogota","","","",""
"50364","","CL 63 130-72, Medellin","America/Bogota","-75.636202263559355","6.278639483783757","","","","","America/Bogota","","","",""
"50365","","CL 62 x CR 30, Medellin","America/Bogota","-75.635908342002338","6.277729557492306","","","","","America/Bogota","","","",""
"50366","","CL 62 x CR 30, Medellin","America/Bogota","-75.635871469789677","6.277648671027912","","","","","America/Bogota","","","",""
"50367","","CL 55A 131-42, Medellin","America/Bogota","-75.635708715918568","6.271028520298239","","","","","America/Bogota","","","",""
"50368","","CL 64 130-38, Medellin","America/Bogota","-75.635669132651842","6.280117536101404","","","","","America/Bogota","","","",""
"50369","","CL 60 131A-165, Medellin","America/Bogota","-75.63566023529674","6.275554336805532","","","","","America/Bogota","","","",""
"50370","","CR 112 13-96, Medellin","America/Bogota","-75.635620350352553","6.219973903426361","","","","","America/Bogota","","","",""
"50371","","CR 131A 57-53, Medellin","America/Bogota","-75.635584022721943","6.274405361881409","","","","","America/Bogota","","","",""
"50373","","CL 62 x CR 30, Medellin","America/Bogota","-75.635576631017827","6.277754237311084","","","","","America/Bogota","","","",""
"50374","","CR 112 12-40, Medellin","America/Bogota","-75.635535740679614","6.218454874204336","","","","","America/Bogota","","","",""
"50375","","CL 30 x CR 110, Medellin","America/Bogota","-75.635440603339859","6.232040925272503","","","","","America/Bogota","","","",""
"50376","","CR 112 13-158, Medellin","America/Bogota","-75.635432717684623","6.220492495403621","","","","","America/Bogota","","","",""
"50378","","CR 130 61-26, Medellin","America/Bogota","-75.63539439032202","6.277608331305773","","","","","America/Bogota","","","",""
"50379","","CL 30 x CR 110, Medellin","America/Bogota","-75.635197764110941","6.231992801807769","","","","","America/Bogota","","","",""
"50380","","CL 34B x CR 128, Medellin","America/Bogota","-75.635145813311254","6.250225241585302","","","","","America/Bogota","","","",""
"50381","","CL 17 x CR 11, Medellin","America/Bogota","-75.635133933465383","6.222206766831015","","","","","America/Bogota","","","",""
"50382","","CL 17 x CR 11, Medellin","America/Bogota","-75.635093313978444","6.222128883152749","","","","","America/Bogota","","","",""
"50383","","CL 34B x CR 128, Medellin","America/Bogota","-75.635051365732522","6.250303217367955","","","","","America/Bogota","","","",""
"50384","","CL 57 129-83, Medellin","America/Bogota","-75.634892001145488","6.273895706251766","","","","","America/Bogota","","","",""
"50385","","CR 112 14-32, Medellin","America/Bogota","-75.634844205003319","6.221156118134193","","","","","America/Bogota","","","",""
"50386","","CR 129 x CL 64A, Medellin","America/Bogota","-75.63465730065775","6.280383707495929","","","","","America/Bogota","","","",""
"50387","","CL 61 129-30, Medellin","America/Bogota","-75.634617651863849","6.277462538474631","","","","","America/Bogota","","","",""
"50388","","CR 129 64-16, Medellin","America/Bogota","-75.634566222449337","6.279879386892905","","","","","America/Bogota","","","",""
"50389","","CL 34AA x CR 125, Medellin","America/Bogota","-75.634434172319459","6.246639997041859","","","","","America/Bogota","","","",""
"50390","","CR 129 61-25, Medellin","America/Bogota","-75.634398884176989","6.277776900000733","","","","","America/Bogota","","","",""
"50391","","CR 129 64A-245, Medellin","America/Bogota","-75.634359181474807","6.281853203107771","","","","","America/Bogota","","","",""
"50392","","CR 129 x CL 64A, Medellin","America/Bogota","-75.634290836596918","6.281271447827646","","","","","America/Bogota","","","",""
"50393","","CL 63 128-54, Medellin","America/Bogota","-75.634134450038076","6.279312201158814","","","","","America/Bogota","","","",""
"50394","","CR 129 x CL 64A, Medellin","America/Bogota","-75.634069127563365","6.282772358803759","","","","","America/Bogota","","","",""
"50395","","VDA ALTAVISTA SECTOR CENTRAL MZ 000 LT 0272, Medellin","America/Bogota","-75.633989675231248","6.223180411244311","","","","","America/Bogota","","","",""
"50396","","CR 129 64A-319, Medellin","America/Bogota","-75.63398114974882","6.282914920480211","","","","","America/Bogota","","","",""
"50397","","CL 55 129-70, Medellin","America/Bogota","-75.633975396844903","6.271241342163541","","","","","America/Bogota","","","",""
"50398","","CL 64 128-06, Medellin","America/Bogota","-75.633898553118129","6.279483494746071","","","","","America/Bogota","","","",""
"50399","","CL 62 128-35, Medellin","America/Bogota","-75.633809008514831","6.278535514491605","","","","","America/Bogota","","","",""
"50400","","CR 128 63-03, Medellin","America/Bogota","-75.633775176846811","6.279575620610379","","","","","America/Bogota","","","",""
"50401","","CL 18 x CR 109 + 0.217, Medellin","America/Bogota","-75.633747871343814","6.223072605402605","","","","","America/Bogota","","","",""
"50402","","CR 128 62-16, Medellin","America/Bogota","-75.63368355563054","6.27890526895881","","","","","America/Bogota","","","",""
"50403","","CL 61 128A-27, Medellin","America/Bogota","-75.633673232853155","6.277442037480443","","","","","America/Bogota","","","",""
"50404","","CL 63 127-140, Medellin","America/Bogota","-75.633618058228166","6.279676573437136","","","","","America/Bogota","","","",""
"50405","","CL 61 128A-22, Medellin","America/Bogota","-75.633589543317797","6.277484800770308","","","","","America/Bogota","","","",""
"50406","","CL 62 128-03, Medellin","America/Bogota","-75.633581390317119","6.278677996682053","","","","","America/Bogota","","","",""
"50407","","CR 128 x CL 55A, Medellin","America/Bogota","-75.63351629114409","6.273055650172645","","","","","America/Bogota","","","",""
"50408","","CL 63 127-141, Medellin","America/Bogota","-75.633485606407021","6.279437959293699","","","","","America/Bogota","","","",""
"50409","","CR 129 x CL 64A, Medellin","America/Bogota","-75.633405572440338","6.284098913942019","","","","","America/Bogota","","","",""
"50410","","CR 129 x CL 64A, Medellin","America/Bogota","-75.633383072635439","6.284181371385032","","","","","America/Bogota","","","",""
"50411","","CL 63 127-84, Medellin","America/Bogota","-75.633018196556378","6.279558527514675","","","","","America/Bogota","","","",""
"50412","","CL 30 x CR 110, Medellin","America/Bogota","-75.632735310249046","6.232121750196183","","","","","America/Bogota","","","",""
"50413","","CL 18 x CR 109 + 0.092, Medellin","America/Bogota","-75.632720453718235","6.223534024915891","","","","","America/Bogota","","","",""
"50414","","CL 61 127-32, Medellin","America/Bogota","-75.632708547803659","6.277302289968545","","","","","America/Bogota","","","",""
"50415","","CL 61 127-29, Medellin","America/Bogota","-75.632685347670829","6.277235704454149","","","","","America/Bogota","","","",""
"50416","","CL 30 x CR 110, Medellin","America/Bogota","-75.632514426359791","6.232113250674896","","","","","America/Bogota","","","",""
"50417","","CL 55 126-63, Medellin","America/Bogota","-75.632472569928169","6.272017522902129","","","","","America/Bogota","","","",""
"50418","","CL 18 109-30, Medellin","America/Bogota","-75.632448994655761","6.223711875869609","","","","","America/Bogota","","","",""
"50419","","CL 34B 119A-218, Medellin","America/Bogota","-75.632399660539519","6.249307759888258","","","","","America/Bogota","","","",""
"50420","","CR 125 34AA-29, Medellin","America/Bogota","-75.632328896415189","6.247065053119931","","","","","America/Bogota","","","",""
"50421","","CL 34AA x CR 125, Medellin","America/Bogota","-75.632300783862703","6.246941360463781","","","","","America/Bogota","","","",""
"50422","","CL 34B 119A-, Medellin","America/Bogota","-75.632294755802121","6.249233193027126","","","","","America/Bogota","","","",""
"50423","","CL 63 x CR 126, Medellin","America/Bogota","-75.632230669766315","6.279881807359528","","","","","America/Bogota","","","",""
"50424","","CL 63 126-109, Medellin","America/Bogota","-75.63216141692854","6.279681044501473","","","","","America/Bogota","","","",""
"50426","","CR 125 34AA-104, Medellin","America/Bogota","-75.632095069654568","6.247443115682883","","","","","America/Bogota","","","",""
"50427","","CR 125 34AA-94, Medellin","America/Bogota","-75.631999942511783","6.247547689880558","","","","","America/Bogota","","","",""
"50428","","CL 55A 125A-117, Medellin","America/Bogota","-75.632002731599968","6.272562126609454","","","","","America/Bogota","","","",""
"50429","","CL 34B 119A-149, Medellin","America/Bogota","-75.631821631026483","6.249082728500212","","","","","America/Bogota","","","",""
"50430","","CL 34B 118-19, Medellin","America/Bogota","-75.631729837594889","6.249140476201215","","","","","America/Bogota","","","",""
"50431","","CR 128B 67C-14, Medellin","America/Bogota","-75.631651010666104","6.285255181845548","","","","","America/Bogota","","","",""
"50432","","CR 128B 67C-73, Medellin","America/Bogota","-75.631646701010737","6.285468005933236","","","","","America/Bogota","","","",""
"50433","","Vda Alatavista Sector Central MZ 000 LT 0454, Medellin","America/Bogota","-75.631534757303228","6.204653447382638","","","","","America/Bogota","","","",""
"50434","","CL 18 107A-20, Medellin","America/Bogota","-75.631155320203661","6.223724051099376","","","","","America/Bogota","","","",""
"50435","","CR 126 60-33, Medellin","America/Bogota","-75.631136395973087","6.276323844181011","","","","","America/Bogota","","","",""
"50436","","CR 126 60-74, Medellin","America/Bogota","-75.631039380501349","6.276348718550499","","","","","America/Bogota","","","",""
"50438","","CL 18 x CR 6B, Medellin","America/Bogota","-75.63086215648363","6.22359017947212","","","","","America/Bogota","","","",""
"50439","","CR 128 68-55, Medellin","America/Bogota","-75.630829953883861","6.28626762167607","","","","","America/Bogota","","","",""
"50440","","CR 126 60-13, Medellin","America/Bogota","-75.630801609485601","6.275832465066949","","","","","America/Bogota","","","",""
"50441","","CL 63 125-105, Medellin","America/Bogota","-75.63079420818778","6.27960599576813","","","","","America/Bogota","","","",""
"50443","","CL 68 x CR 125  , Medellin","America/Bogota","-75.630746629963795","6.286177318676346","","","","","America/Bogota","","","",""
"50444","","CL 63 x CR 25, Medellin","America/Bogota","-75.630744349411032","6.279765704629379","","","","","America/Bogota","","","",""
"50445","","VDA SAN PABLO MZ 001 LT 0027 MJ 001, Medellin","America/Bogota","-75.630686949884307","6.231810964954549","","","","","America/Bogota","","","",""
"50446","","CR 125 x CL 54, Medellin","America/Bogota","-75.630684339777005","6.27173617436179","","","","","America/Bogota","","","",""
