"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"261i Izq1","","","53108","26","","","","",""
"261i Izq1","","","53049","27","","","","",""
"261i Izq1","","","52931","28","","","","",""
"261i Izq1","","","52952","29","","","","",""
"261i Izq0","","","52801","3","","","","",""
"261i Izq1","","","52905","30","","","","",""
"261i Izq1","","","52818","31","","","","",""
"261i Izq1","","","52716","32","","","","",""
"261i Izq1","","","52603","33","","","","",""
"261i Izq1","","","52556","34","","","","",""
"261i Izq0","","","52875","4","","","","",""
"261i Izq0","","","52895","5","","","","",""
"261i Izq0","","","52969","6","","","","",""
"261i Izq0","","","52936","7","","","","",""
"261i Izq0","","","52885","8","","","","",""
"261i Izq0","","","52879","9","","","","",""
"261ii0","","","53422","1","","","","",""
"261ii1","","","52371","10","","","","",""
"261ii1","","","52400","11","","","","",""
"261ii1","","","52452","12","","","","",""
"261ii1","","","52656","13","","","","",""
"261ii1","","","52912","14","","","","",""
"261ii1","","","53181","15","","","","",""
"261ii1","","","53358","16","","","","",""
"261ii1","","","53321","17","","","","",""
"261ii0","","","53315","2","","","","",""
"261ii0","","","53082","3","","","","",""
"261ii0","","","52841","4","","","","",""
"261ii0","","","52599","5","","","","",""
"261ii0","","","52459","6","","","","",""
"261ii0","","","52396","7","","","","",""
"261ii0","","","52359","8","","","","",""
"261ii0","","","52384","9","","","","",""
"2630","","","52650","1","","","","",""
"2630","","","52639","10","","","","",""
"2630","","","52744","11","","","","",""
"2630","","","52891","12","","","","",""
"2630","","","53039","13","","","","",""
"2630","","","53003","14","","","","",""
"2630","","","52885","15","","","","",""
"2630","","","52886","16","","","","",""
"2630","","","53084","17","","","","",""
"2630","","","52937","18","","","","",""
"2630","","","52889","19","","","","",""
"2630","","","52601","2","","","","",""
"2630","","","52811","20","","","","",""
"2630","","","52709","21","","","","",""
"2630","","","53218","22","","","","",""
"2630","","","53328","23","","","","",""
"2630","","","53278","24","","","","",""
"2630","","","53243","25","","","","",""
"2630","","","53070","26","","","","",""
"2630","","","53230","27","","","","",""
"2631","","","52967","28","","","","",""
"2631","","","52804","29","","","","",""
"2630","","","52535","3","","","","",""
"2631","","","52961","30","","","","",""
"2631","","","53292","31","","","","",""
"2631","","","53235","32","","","","",""
"2631","","","52683","33","","","","",""
"2631","","","52750","34","","","","",""
"2631","","","52914","35","","","","",""
"2631","","","52966","36","","","","",""
"2631","","","53086","37","","","","",""
"2631","","","53021","38","","","","",""
"2631","","","53111","39","","","","",""
"2630","","","52568","4","","","","",""
"2631","","","52935","40","","","","",""
"2631","","","52746","41","","","","",""
"2631","","","52847","42","","","","",""
"2631","","","52782","43","","","","",""
"2631","","","52664","44","","","","",""
"2631","","","52546","45","","","","",""
"2631","","","52659","46","","","","",""
"2630","","","52671","5","","","","",""
"2630","","","52711","6","","","","",""
"2630","","","52816","7","","","","",""
"2630","","","52842","8","","","","",""
"2630","","","52687","9","","","","",""
"263i0","","","52715","1","","","","",""
"263i0","","","52439","10","","","","",""
"263i0","","","52547","11","","","","",""
"263i0","","","52730","12","","","","",""
"263i0","","","52866","13","","","","",""
"263i0","","","53028","14","","","","",""
"263i0","","","53137","15","","","","",""
"263i0","","","53115","16","","","","",""
"263i0","","","53297","17","","","","",""
"263i0","","","53442","18","","","","",""
"263i0","","","53520","19","","","","",""
"263i0","","","52685","2","","","","",""
"263i0","","","53501","20","","","","",""
"263i0","","","53422","21","","","","",""
"263i1","","","53377","22","","","","",""
"263i1","","","53315","23","","","","",""
"263i1","","","53296","24","","","","",""
"263i1","","","53303","25","","","","",""
"263i1","","","53154","26","","","","",""
"263i1","","","52996","27","","","","",""
"263i1","","","52880","28","","","","",""
"263i1","","","52766","29","","","","",""
"263i0","","","52601","3","","","","",""
"263i1","","","52654","30","","","","",""
"263i1","","","52595","31","","","","",""
"263i1","","","52523","32","","","","",""
"263i1","","","52453","33","","","","",""
"263i1","","","52487","34","","","","",""
"263i1","","","52500","35","","","","",""
"263i1","","","52532","36","","","","",""
"263i1","","","52566","37","","","","",""
"263i1","","","52617","38","","","","",""
"263i1","","","52691","39","","","","",""
"263i0","","","52549","4","","","","",""
"263i1","","","52731","40","","","","",""
"263i0","","","52539","5","","","","",""
"263i0","","","52504","6","","","","",""
"263i0","","","52490","7","","","","",""
"263i0","","","52488","8","","","","",""
"263i0","","","52437","9","","","","",""
"263ii0","","","53904","1","","","","",""
"263ii0","","","53848","2","","","","",""
"263ii0","","","53754","3","","","","",""
"263ii0","","","53744","4","","","","",""
"263ii0","","","53769","5","","","","",""
"263ii1","","","53781","6","","","","",""
"263ii1","","","53819","7","","","","",""
"263ii1","","","53922","8","","","","",""
"2650","","","52940","1","","","","",""
"2650","","","52709","10","","","","",""
"2650","","","52774","11","","","","",""
"2650","","","53218","12","","","","",""
"2650","","","53229","13","","","","",""
"2650","","","53120","14","","","","",""
"2650","","","52821","15","","","","",""
"2650","","","52741","16","","","","",""
"2650","","","52735","17","","","","",""
"2650","","","52907","18","","","","",""
"2650","","","53232","19","","","","",""
"2650","","","52850","2","","","","",""
"2651","","","52967","20","","","","",""
"2651","","","52924","21","","","","",""
"2651","","","53169","22","","","","",""
"2651","","","53240","23","","","","",""
"2651","","","53253","24","","","","",""
"2651","","","52683","25","","","","",""
"2651","","","52750","26","","","","",""
"2651","","","52865","27","","","","",""
"2651","","","52966","28","","","","",""
"2651","","","52988","29","","","","",""
"2650","","","52719","3","","","","",""
"2651","","","52663","30","","","","",""
"2651","","","52727","31","","","","",""
"2651","","","52855","32","","","","",""
"2651","","","52945","33","","","","",""
"2650","","","52651","4","","","","",""
"2650","","","52871","5","","","","",""
"2650","","","52870","6","","","","",""
"2650","","","52937","7","","","","",""
"2650","","","52889","8","","","","",""
"2650","","","52811","9","","","","",""
"2670","","","52020","1","","","","",""
"2670","","","52142","10","","","","",""
"2670","","","52408","11","","","","",""
"2670","","","52499","12","","","","",""
"2670","","","52600","13","","","","",""
"2670","","","52520","14","","","","",""
"2670","","","52381","15","","","","",""
"2670","","","52119","16","","","","",""
"2670","","","51969","17","","","","",""
"2670","","","52068","18","","","","",""
"2670","","","52108","19","","","","",""
"2670","","","51931","2","","","","",""
"2670","","","52054","20","","","","",""
"2670","","","52170","21","","","","",""
"2670","","","52154","22","","","","",""
"2670","","","52342","23","","","","",""
"2670","","","52521","24","","","","",""
"2670","","","52748","25","","","","",""
"2670","","","52735","26","","","","",""
"2670","","","52907","27","","","","",""
"2670","","","53210","28","","","","",""
"2670","","","53401","29","","","","",""
"2670","","","51877","3","","","","",""
"2670","","","53499","30","","","","",""
"2670","","","53425","31","","","","",""
"2670","","","53306","32","","","","",""
"2671","","","52921","33","","","","",""
"2671","","","52300","34","","","","",""
"2671","","","52391","35","","","","",""
"2671","","","52422","36","","","","",""
"2671","","","52321","37","","","","",""
"2671","","","52200","38","","","","",""
"2671","","","52181","39","","","","",""
"2670","","","51973","4","","","","",""
"2671","","","52070","40","","","","",""
"2671","","","51977","41","","","","",""
"2671","","","52118","42","","","","",""
"2671","","","52362","43","","","","",""
"2671","","","52426","44","","","","",""
"2671","","","52605","45","","","","",""
"2671","","","52482","46","","","","",""
"2671","","","52420","47","","","","",""
"2671","","","52138","48","","","","",""
"2671","","","52069","49","","","","",""
"2670","","","52015","5","","","","",""
"2671","","","51963","50","","","","",""
"2671","","","51988","51","","","","",""
"2671","","","51953","52","","","","",""
"2671","","","52019","53","","","","",""
"2671","","","51975","54","","","","",""
"2671","","","51891","55","","","","",""
"2671","","","51935","56","","","","",""
"2671","","","52026","57","","","","",""
"2670","","","51948","6","","","","",""
"2670","","","51985","7","","","","",""
"2670","","","51995","8","","","","",""
"2670","","","52062","9","","","","",""
"270i0","","","53248","1","","","","",""
"270i0","","","53802","10","","","","",""
"270i0","","","53848","11","","","","",""
"270i1","","","53754","12","","","","",""
"270i1","","","53744","13","","","","",""
"270i1","","","53607","14","","","","",""
"270i1","","","53567","15","","","","",""
"270i1","","","53553","16","","","","",""
"270i1","","","53473","17","","","","",""
"270i1","","","53405","18","","","","",""
"270i1","","","53384","19","","","","",""
"270i0","","","53394","2","","","","",""
"270i1","","","53250","20","","","","",""
"270i0","","","53406","3","","","","",""
"270i0","","","53511","4","","","","",""
"270i0","","","53635","5","","","","",""
"270i0","","","53541","6","","","","",""
"270i0","","","53555","7","","","","",""
"270i0","","","53630","8","","","","",""
"270i0","","","53738","9","","","","",""
"2800","","","52775","1","","","","",""
"2800","","","52630","10","","","","",""
"2800","","","52598","11","","","","",""
"2800","","","52745","12","","","","",""
"2800","","","52955","13","","","","",""
"2800","","","52937","14","","","","",""
"2800","","","53387","15","","","","",""
"2800","","","53302","16","","","","",""
"2800","","","53229","17","","","","",""
"2800","","","53120","18","","","","",""
"2800","","","53261","19","","","","",""
"2800","","","52860","2","","","","",""
"2800","","","53100","20","","","","",""
"2800","","","52985","21","","","","",""
"2801","","","52830","22","","","","",""
"2801","","","52924","23","","","","",""
"2801","","","53169","24","","","","",""
"2801","","","53240","25","","","","",""
"2801","","","53253","26","","","","",""
"2801","","","52683","27","","","","",""
"2801","","","52750","28","","","","",""
"2801","","","52865","29","","","","",""
"2800","","","53001","3","","","","",""
"2801","","","52966","30","","","","",""
"2801","","","52756","31","","","","",""
"2801","","","52604","32","","","","",""
"2801","","","52635","33","","","","",""
"2801","","","52705","34","","","","",""
"2801","","","52726","35","","","","",""
"2801","","","52746","36","","","","",""
"2801","","","52667","37","","","","",""
"2801","","","52847","38","","","","",""
"2801","","","52963","39","","","","",""
"2800","","","52944","4","","","","",""
"2801","","","53002","40","","","","",""
"2801","","","52864","41","","","","",""
"2801","","","52768","42","","","","",""
"2800","","","52816","5","","","","",""
"2800","","","52653","6","","","","",""
"2800","","","52718","7","","","","",""
"2800","","","52764","8","","","","",""
"2800","","","52692","9","","","","",""
"280 Directa0","","","52775","1","","","","",""
"280 Directa0","","","52630","10","","","","",""
"280 Directa0","","","52598","11","","","","",""
"280 Directa0","","","52745","12","","","","",""
"280 Directa0","","","52955","13","","","","",""
"280 Directa0","","","52937","14","","","","",""
"280 Directa0","","","53387","15","","","","",""
"280 Directa0","","","53229","16","","","","",""
"280 Directa0","","","53120","17","","","","",""
"280 Directa0","","","53261","18","","","","",""
"280 Directa1","","","52683","19","","","","",""
"280 Directa0","","","52860","2","","","","",""
